time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
52:58.8,0,77,78,95,109,0,23,0,45,70,0,46,46,0,21,0,0,0,9,57,0,31,8,50,0,14,116,106,95,86,0
52:58.9,0,77,75,97,110,0,31,0,54,66,0,49,49,0,23,0,0,0,9,60,0,32,9,51,0,15,118,107,83,78,0
52:59.1,3,80,75,92,105,0,31,0,56,64,0,42,51,0,25,0,5,0,11,64,0,35,11,52,0,15,116,114,81,75,0
52:59.2,0,69,71,79,98,0,9,0,46,59,0,39,50,0,23,0,28,0,17,75,0,50,24,56,0,14,116,127,90,75,0
52:59.3,0,57,61,72,96,0,0,0,42,54,0,39,50,0,23,0,41,0,26,76,0,55,33,61,0,17,120,130,98,84,0
52:59.4,0,58,67,77,98,0,5,9,50,60,0,43,54,0,24,0,41,0,42,72,0,48,28,61,0,19,117,125,91,77,0
52:59.5,0,59,75,81,101,0,20,16,59,66,3,45,59,0,26,0,39,0,45,66,0,42,18,57,0,16,110,110,78,76,0
52:59.6,0,53,71,83,103,0,27,20,64,74,10,46,69,0,27,0,39,0,46,53,0,34,12,54,0,12,102,90,77,75,0
52:59.7,0,49,65,82,105,0,28,22,73,84,15,51,87,0,42,0,35,0,46,50,0,32,10,53,0,11,101,87,82,80,0
52:59.8,0,43,56,80,107,0,26,20,72,83,16,51,96,0,46,0,31,0,47,50,0,33,11,57,0,9,87,87,97,80,0
53:00.0,0,42,55,80,106,0,16,17,68,79,15,53,92,0,40,0,32,0,55,54,0,38,19,63,0,8,95,96,105,84,0
53:00.1,0,45,61,83,106,0,13,16,67,77,13,53,85,0,39,0,33,0,58,60,0,43,29,67,0,10,99,102,106,84,0
53:00.2,0,44,69,91,105,0,5,14,69,66,0,47,77,0,39,0,39,0,57,69,0,59,49,70,0,23,110,119,115,88,0
53:00.3,0,48,74,104,113,0,0,6,72,83,0,40,69,0,38,0,18,0,22,70,0,61,60,68,0,30,122,128,128,92,40
53:00.4,0,48,82,114,117,0,0,0,77,89,0,39,36,0,23,0,0,0,0,73,0,64,62,63,0,31,126,132,137,94,47
53:00.5,0,53,86,134,127,0,0,0,82,101,0,42,0,0,0,0,0,0,0,73,0,67,64,60,0,33,134,133,142,93,46
53:00.7,0,55,92,146,136,0,28,0,82,99,0,51,0,0,0,0,0,2,0,72,0,64,56,65,0,34,134,127,145,88,29
53:00.8,0,59,88,145,141,0,38,0,74,94,0,56,0,0,0,0,0,0,0,72,0,61,47,65,0,31,127,120,138,83,24
53:00.9,0,53,79,137,137,0,30,0,66,78,0,48,0,0,0,0,0,0,0,63,0,43,29,60,0,30,116,113,134,84,25
53:01.0,0,49,76,127,134,0,29,0,58,72,0,41,0,0,0,0,0,0,0,62,0,43,22,61,0,32,119,116,137,88,39
53:01.1,0,50,75,125,135,0,31,0,58,71,0,40,0,0,0,0,0,0,0,62,0,41,18,62,0,31,121,116,139,91,43
53:01.2,0,52,78,125,136,0,31,0,59,72,0,42,0,0,0,0,0,0,0,63,0,42,18,64,0,32,122,117,140,93,44
53:01.3,0,53,80,126,136,0,33,0,58,71,0,42,0,0,0,0,0,0,0,63,0,43,19,65,0,32,123,118,141,93,44
53:01.4,0,53,81,126,137,0,36,0,58,71,0,42,0,0,0,0,0,0,0,63,0,43,21,66,0,32,124,118,142,94,46
53:01.6,0,54,81,127,137,0,37,0,58,70,0,42,0,0,0,0,0,0,0,64,0,44,23,66,0,32,124,118,142,94,47
53:01.7,0,54,82,127,138,0,37,0,58,70,0,43,0,0,0,0,0,0,0,64,0,45,24,66,0,32,125,118,143,95,47
53:01.8,0,55,82,128,138,0,37,0,57,70,0,43,0,0,0,0,0,0,0,64,0,45,26,66,0,32,125,119,144,95,47
53:01.9,0,55,84,129,139,0,38,0,57,70,0,44,0,0,0,0,0,0,0,65,0,46,26,67,0,32,125,118,144,95,47
53:02.0,0,56,85,129,139,0,39,0,57,71,0,44,0,0,0,0,0,0,0,65,0,46,27,66,0,32,125,118,144,95,47
53:02.1,0,57,86,130,140,0,40,0,56,71,0,44,0,0,0,0,0,0,0,65,0,46,27,68,0,31,125,118,144,96,48
53:02.2,0,58,87,131,140,0,41,0,55,71,0,45,0,0,0,0,0,0,0,66,0,46,28,67,0,31,126,118,145,96,47
53:02.4,0,58,87,132,140,0,41,0,55,70,0,45,0,0,0,0,0,0,0,66,0,46,28,68,0,31,126,118,145,96,48
53:02.5,0,59,88,132,141,0,41,0,54,70,0,45,0,0,0,0,0,0,0,66,0,46,28,68,0,31,125,118,145,96,48
53:02.6,0,60,89,133,141,0,42,0,54,70,0,46,0,0,0,0,0,0,0,66,0,46,29,68,0,31,126,118,145,96,48
53:02.7,0,60,89,133,141,0,42,0,54,71,0,46,0,0,0,0,0,0,0,66,0,47,29,68,0,31,127,118,146,97,48
53:02.8,0,60,90,134,141,0,42,0,53,71,0,46,0,0,0,0,0,0,0,66,0,47,30,69,0,31,127,118,146,97,48
53:02.9,0,60,91,134,142,0,43,0,53,71,0,47,0,0,0,0,0,0,0,66,0,47,30,69,0,31,127,118,146,97,49
53:03.0,0,60,92,134,142,0,43,0,53,70,0,47,0,0,0,0,0,0,0,67,0,47,31,69,0,30,127,119,146,97,49
53:03.1,0,61,92,134,142,0,43,0,53,71,0,47,0,0,0,0,0,0,0,67,0,47,31,69,0,31,127,119,146,97,49
53:03.3,0,61,92,135,142,0,44,0,52,71,0,47,0,0,0,0,0,0,0,67,0,47,31,69,0,30,127,119,146,98,49
53:03.4,0,61,93,135,142,0,44,0,52,70,0,47,0,0,0,0,0,0,0,67,0,48,32,69,0,30,128,119,146,97,49
53:03.5,0,61,93,135,142,0,44,0,52,71,0,47,0,0,0,0,0,0,0,67,0,48,32,70,0,31,128,119,147,97,49
53:03.6,0,61,94,136,143,0,44,0,52,71,0,47,0,0,0,0,0,0,0,67,0,48,32,70,0,30,128,119,147,98,49
53:03.7,0,61,93,136,143,0,44,0,52,71,0,48,0,0,0,0,0,0,0,67,0,48,32,70,0,30,128,119,147,98,49
53:03.8,0,62,94,136,143,0,45,0,52,72,0,48,0,0,0,0,0,0,0,67,0,47,33,70,0,30,128,120,147,98,49
53:03.9,0,62,95,136,143,0,45,0,52,71,0,48,0,0,0,0,0,0,0,68,0,47,33,71,0,30,128,120,147,98,49
53:04.1,0,63,96,137,143,0,45,0,52,71,0,48,0,0,0,0,0,0,0,67,0,48,34,71,0,30,128,120,147,98,49
53:04.2,0,63,96,136,143,0,45,0,52,72,0,49,0,0,0,0,0,0,0,67,0,47,34,71,0,30,128,120,147,98,49
53:04.3,0,63,96,137,143,0,46,0,52,71,0,48,0,0,0,0,0,0,0,68,0,47,34,71,0,30,128,120,147,98,49
53:04.4,0,63,96,137,143,0,46,0,50,72,0,49,0,0,0,0,0,0,0,68,0,47,34,71,0,30,129,120,147,98,49
53:04.5,0,63,95,137,143,0,46,0,48,72,0,49,0,0,0,0,0,0,0,68,0,47,34,71,0,29,129,120,147,98,49
53:04.6,0,63,96,137,143,0,46,0,49,73,0,49,0,0,0,0,0,0,0,68,0,47,33,71,0,30,129,120,147,99,50
53:04.7,0,64,96,136,144,0,46,0,49,73,0,50,0,0,0,0,0,0,0,68,0,47,34,71,0,29,129,120,147,99,50
53:04.9,0,64,96,136,144,0,46,0,49,73,0,50,0,0,0,0,0,0,0,68,0,47,33,72,0,29,129,121,147,99,50
53:05.0,0,64,95,137,143,0,46,0,49,74,0,50,0,0,0,0,0,0,0,68,0,47,34,72,0,29,129,120,147,98,50
53:05.1,0,64,95,136,144,0,46,0,49,74,0,49,0,0,0,0,0,0,0,68,0,47,34,72,0,29,129,120,147,99,50
53:05.2,0,64,95,136,144,0,46,0,49,75,0,49,0,0,0,0,0,0,0,68,0,47,34,72,0,29,129,120,147,99,50
53:05.3,0,64,96,136,144,0,47,0,49,75,0,50,0,0,0,0,0,0,0,68,0,47,34,72,0,29,129,120,148,99,50
53:05.4,0,64,95,136,143,0,47,0,49,75,0,49,0,0,0,0,0,0,0,68,0,47,35,72,0,29,129,121,148,99,50
53:05.5,0,64,95,136,144,0,47,0,49,75,0,50,0,0,0,0,0,0,0,68,0,47,35,72,0,29,129,121,148,99,50
