time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
23:13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:14.2,0,0,3,32,65,0,0,0,9,23,0,35,0,19,0,0,0,16,0,42,0,49,19,0,21,20,51,57,58,13,0
23:14.3,0,0,5,27,68,0,0,1,1,21,0,41,0,22,0,0,0,12,0,41,0,52,20,2,28,18,52,57,59,16,0
23:14.4,0,0,5,30,72,0,1,2,0,19,0,48,0,24,0,0,0,0,0,39,0,53,19,5,32,20,52,57,63,25,0
23:14.5,0,0,6,33,76,0,11,5,0,21,0,53,0,29,0,0,0,0,0,41,0,47,20,0,30,20,52,49,58,19,0
23:14.6,0,0,7,37,78,0,14,6,2,26,0,64,0,32,0,0,0,0,0,44,0,43,20,0,21,19,55,42,55,19,0
23:14.7,0,0,8,36,82,0,17,8,4,28,0,66,0,33,0,0,0,0,0,50,0,44,19,0,19,20,56,41,57,18,0
23:14.9,0,0,9,36,81,0,19,10,11,33,0,67,0,33,0,0,0,0,0,57,0,48,23,0,20,20,59,42,58,16,0
23:15.0,0,0,6,30,75,0,18,8,2,31,0,67,0,31,0,0,0,0,0,55,0,51,24,0,21,19,54,40,57,14,0
23:15.1,0,0,6,27,74,0,19,9,6,34,0,67,0,30,0,0,0,0,0,59,0,54,25,0,21,22,58,43,58,14,0
23:15.2,0,0,9,38,75,0,20,9,7,35,0,68,0,30,0,0,0,0,0,60,0,54,25,0,21,23,58,41,58,15,0
23:15.3,0,0,8,29,75,0,20,10,8,36,0,68,0,31,0,0,0,0,0,60,0,55,26,0,22,23,57,40,58,14,0
23:15.4,0,0,9,36,74,0,19,9,7,35,0,67,0,30,0,0,0,0,0,59,0,53,25,0,21,23,55,38,55,14,0
23:15.6,0,0,9,35,75,0,19,9,6,35,0,68,0,30,0,0,0,0,0,59,0,55,24,0,21,22,55,37,57,14,0
23:15.7,0,0,8,32,67,0,19,10,6,35,0,68,0,30,0,0,0,0,0,58,0,54,25,0,20,23,54,37,56,14,0
23:15.8,0,0,8,34,71,0,19,10,6,35,0,66,0,29,0,0,0,0,0,57,0,53,24,0,20,23,52,35,54,13,0
23:15.9,0,0,9,36,75,0,19,10,5,36,0,70,0,30,0,0,0,0,0,60,0,55,25,0,20,22,55,36,57,14,0
23:16.0,0,0,9,38,78,0,21,9,5,38,0,73,0,31,0,0,0,0,0,63,0,58,26,0,21,23,57,37,60,15,0
23:16.1,0,0,10,40,82,0,21,10,5,38,0,74,0,32,0,0,0,0,0,64,0,59,26,0,21,23,58,37,61,15,0
23:16.2,0,0,9,37,81,0,22,10,5,39,0,74,0,32,0,0,0,0,0,65,0,60,26,0,22,24,59,36,63,15,0
23:16.3,0,0,10,38,74,0,21,11,5,39,0,72,0,32,0,0,0,0,0,63,0,58,26,0,21,23,57,33,59,14,0
23:16.4,0,0,10,40,78,0,22,11,5,38,0,72,0,32,0,0,0,0,0,64,0,58,26,0,21,23,57,33,60,14,0
23:16.6,0,0,10,40,85,0,22,12,5,41,0,78,0,33,0,0,0,0,0,69,0,61,27,0,22,24,60,34,64,15,0
23:16.7,0,0,11,41,82,0,22,12,4,40,0,75,0,33,0,0,0,0,0,68,0,60,27,0,22,24,59,33,61,15,0
23:16.8,0,0,10,40,78,0,22,11,4,39,0,73,0,33,0,0,0,0,0,66,0,59,27,0,22,24,58,31,61,15,0
23:16.9,0,0,10,40,78,0,22,11,3,39,0,72,0,31,0,0,0,0,0,65,0,58,27,0,21,23,56,31,60,15,0
23:17.0,0,0,10,39,78,0,22,11,3,39,0,75,0,32,0,0,0,0,0,68,0,60,27,0,22,23,58,31,62,15,0
23:17.1,0,0,9,37,71,0,20,10,2,35,0,67,0,31,0,0,0,0,0,62,0,56,26,0,20,22,53,29,56,14,0
23:17.3,0,0,9,36,76,0,21,11,1,36,0,71,0,31,0,0,0,0,0,63,0,57,26,0,21,22,54,29,58,14,0
23:17.4,0,0,9,35,70,0,21,10,1,35,0,68,0,31,0,0,0,0,0,63,0,56,26,0,21,22,54,29,57,14,0
23:17.5,0,0,9,38,73,0,21,11,1,36,0,69,0,31,0,0,0,0,0,63,0,56,27,0,21,22,53,28,56,14,0
23:17.6,0,0,9,37,72,0,21,10,1,35,0,68,0,31,0,0,0,0,0,62,0,56,26,0,20,22,52,27,56,14,0
23:17.7,0,0,10,38,75,0,21,11,1,36,0,70,0,31,0,0,0,0,0,63,0,56,26,0,21,22,53,27,56,14,0
23:17.8,0,0,9,36,72,0,20,10,0,36,0,68,0,31,0,0,0,0,0,63,0,56,26,0,20,22,53,27,57,14,0
23:17.9,0,0,9,40,79,0,21,11,0,38,0,75,0,33,0,0,0,0,0,69,0,61,28,0,22,23,57,29,62,14,0
23:18.0,0,0,10,41,84,0,22,11,0,39,0,78,0,34,0,0,0,0,0,72,0,62,29,0,22,23,59,28,63,15,0
23:18.1,0,0,10,39,75,0,21,11,0,37,0,73,0,33,0,0,0,0,0,67,0,59,28,0,21,23,56,27,60,14,0
23:18.3,0,0,9,39,74,0,21,11,0,37,0,70,0,32,0,0,0,0,0,65,0,57,28,0,21,23,54,26,58,14,0
23:18.4,0,0,9,39,75,0,21,11,0,37,0,71,0,32,0,0,0,0,0,66,0,58,28,0,21,23,55,25,58,14,0
23:18.5,0,0,9,39,75,0,20,10,0,36,0,70,0,31,0,0,0,0,0,65,0,57,28,0,21,21,53,25,57,14,0
23:18.6,0,0,8,35,70,0,20,10,0,36,0,68,0,32,0,0,0,0,0,64,0,56,28,3,21,21,53,25,57,14,0
23:18.7,0,0,8,35,70,0,21,11,0,36,0,69,0,32,0,0,0,0,0,65,0,57,29,4,21,21,53,25,58,14,0
23:18.8,0,0,9,39,76,0,21,10,0,37,0,71,0,33,0,0,0,0,0,68,0,60,31,6,22,21,55,25,60,13,0
23:18.9,0,0,8,34,66,0,21,11,0,37,0,67,0,33,0,0,0,0,0,65,0,56,30,6,21,19,51,24,55,13,0
23:19.1,0,0,8,35,70,0,20,11,0,35,0,66,0,33,0,0,0,0,0,63,0,55,29,6,20,20,49,23,53,14,0
23:19.2,0,0,8,31,74,0,21,11,0,38,0,71,0,36,0,0,0,0,0,71,0,61,31,7,22,21,57,25,62,15,0
23:19.3,0,0,9,41,76,0,22,11,0,38,0,72,0,37,0,0,0,0,0,72,0,61,32,7,22,22,57,25,62,15,0
23:19.4,0,0,10,42,79,0,21,11,0,39,0,73,0,36,0,0,0,0,0,72,0,62,32,8,22,22,58,25,63,15,0
23:19.5,0,0,10,41,79,0,21,11,0,38,0,73,0,35,0,0,0,0,0,73,0,62,32,8,23,22,58,24,63,15,0
23:19.6,0,0,10,42,80,0,22,12,0,39,0,73,0,34,0,0,0,0,0,73,0,63,32,9,22,22,59,24,63,16,0
23:19.7,0,0,10,42,81,0,22,11,0,39,0,74,0,34,0,0,0,0,0,72,0,63,32,9,22,22,58,24,63,16,0
23:19.9,0,0,10,42,80,0,21,11,0,38,0,74,0,33,0,0,0,0,0,73,0,63,32,9,22,22,58,23,63,15,0
23:20.0,0,0,9,42,79,0,21,11,0,38,0,74,0,34,0,0,0,0,0,73,0,63,32,10,22,22,59,22,63,15,0
23:20.1,0,0,9,41,80,0,22,11,0,38,0,73,0,33,0,0,0,0,0,73,0,63,31,10,22,22,58,23,63,16,0
23:20.2,0,0,9,40,79,0,21,11,0,38,0,73,0,33,0,0,0,0,0,72,0,63,31,10,22,22,58,22,62,15,0
23:20.3,0,0,9,40,76,0,20,11,0,34,0,65,0,31,0,0,0,0,0,63,0,56,29,10,21,21,51,20,54,15,0
23:20.4,0,0,8,36,72,0,20,10,0,35,0,67,0,31,0,0,0,0,0,67,0,59,30,10,21,21,54,20,58,15,0
