time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
23:47.6,0,0,0,93,125,0,0,46,13,27,0,48,0,42,0,0,0,0,0,45,0,42,15,26,40,31,71,108,105,83,0
23:47.7,0,0,0,93,124,0,0,46,13,27,0,49,0,43,0,0,0,0,0,45,0,42,15,26,39,31,70,107,105,83,0
23:47.8,0,0,0,93,125,0,0,46,13,28,0,48,0,42,0,0,0,0,0,45,0,42,15,26,39,31,70,107,106,84,0
23:47.9,0,0,0,94,125,0,0,46,13,28,0,49,0,43,0,0,0,0,0,45,0,43,15,27,39,31,68,107,106,84,0
23:48.1,0,0,0,93,124,0,0,46,13,28,0,48,0,43,0,0,0,0,0,45,0,42,16,27,39,31,68,106,106,84,0
23:48.2,0,0,0,93,125,0,0,46,13,29,0,48,0,43,0,0,0,0,0,45,0,42,15,28,39,32,69,106,107,85,0
23:48.3,0,0,0,94,126,0,0,47,13,28,0,49,0,43,0,0,0,0,0,45,0,43,16,27,39,31,69,106,110,86,0
23:48.4,0,0,0,93,124,0,0,47,13,28,0,48,0,43,0,0,0,0,0,45,0,42,16,28,39,31,69,106,108,85,0
23:48.5,0,0,0,93,124,0,0,46,12,28,0,48,0,43,0,0,0,0,0,45,0,42,15,28,39,31,69,105,109,85,0
23:48.6,0,0,0,93,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,44,0,42,16,28,39,31,68,105,109,86,0
23:48.7,0,0,0,94,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,42,16,28,39,31,69,105,109,86,0
23:48.9,0,0,0,94,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,28,39,31,69,104,110,86,0
23:49.0,0,0,0,94,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,29,39,31,69,104,111,86,0
23:49.1,0,0,0,94,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,29,39,31,69,104,110,86,0
23:49.2,0,0,0,94,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,29,39,31,69,103,110,86,0
23:49.3,0,0,0,95,125,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,30,39,31,69,104,111,86,0
23:49.4,0,0,0,95,124,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,44,16,30,39,31,69,103,111,87,0
23:49.5,0,0,0,96,125,0,0,47,12,28,0,48,0,43,0,0,0,0,0,45,0,43,16,31,40,31,69,104,112,87,0
23:49.7,0,0,0,96,125,0,0,47,12,28,0,48,0,44,0,0,0,0,0,45,0,44,16,30,40,32,69,104,112,87,0
23:49.8,0,0,0,97,125,0,0,47,12,29,0,48,0,43,0,0,0,0,0,46,0,44,16,30,39,32,69,103,112,87,0
23:49.9,0,0,0,97,125,0,0,47,12,29,0,48,0,44,0,0,0,0,0,45,0,44,16,31,39,31,69,103,112,88,0
23:50.0,0,0,0,98,124,0,0,47,12,29,0,48,0,44,0,0,0,0,0,45,0,44,16,31,39,32,70,102,113,87,0
23:50.1,0,0,0,98,125,0,0,47,12,29,0,48,0,44,0,0,0,0,0,45,0,44,16,31,39,32,69,103,113,88,0
23:50.2,0,0,0,98,125,0,0,47,12,29,0,48,0,44,0,0,0,0,0,46,0,44,16,31,39,32,69,102,113,88,0
23:50.3,0,0,0,98,125,0,0,47,12,29,0,48,0,44,0,0,0,0,0,45,0,44,16,31,39,32,69,102,113,88,0
23:50.4,0,0,0,98,126,0,0,47,12,28,0,48,0,44,0,0,0,0,0,46,0,44,17,31,39,32,70,102,113,89,0
23:50.6,0,0,0,98,126,0,0,47,12,29,0,48,0,44,0,0,0,0,0,45,0,44,16,31,39,32,70,102,113,88,0
23:50.7,0,0,0,98,125,0,0,46,12,29,0,47,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,102,114,89,0
23:50.8,0,0,0,99,126,0,0,47,12,29,0,47,0,44,0,0,0,0,0,45,0,44,16,31,39,32,70,102,114,88,0
23:50.9,0,0,0,99,126,0,0,47,11,28,0,47,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,103,114,90,0
23:51.0,0,0,0,99,126,0,0,47,12,28,0,48,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,102,114,90,0
23:51.1,0,0,0,99,126,0,0,47,11,29,0,47,0,44,0,0,0,0,0,46,0,44,16,32,39,32,70,103,114,89,0
23:51.2,0,0,0,99,125,0,0,47,11,28,0,47,0,44,0,0,0,0,0,46,0,44,16,31,40,32,70,103,115,90,0
23:50.7,0,0,0,98,125,0,0,46,12,29,0,47,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,102,114,89,0
23:50.8,0,0,0,99,126,0,0,47,12,29,0,47,0,44,0,0,0,0,0,45,0,44,16,31,39,32,70,102,114,88,0
23:50.9,0,0,0,99,126,0,0,47,11,28,0,47,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,103,114,90,0
23:51.0,0,0,0,99,126,0,0,47,12,28,0,48,0,44,0,0,0,0,0,46,0,44,16,31,39,32,70,102,114,90,0
23:51.1,0,0,0,99,126,0,0,47,11,29,0,47,0,44,0,0,0,0,0,46,0,44,16,32,39,32,70,103,114,89,0
23:51.2,0,0,0,99,125,0,0,47,11,28,0,47,0,44,0,0,0,0,0,46,0,44,16,31,40,32,70,103,115,90,0
